CMDLINE /root/miniforge3/envs/3.12.0/bin/python3 minhash.py
MEM 4060.746094 1713692610.4676
MEM 4061.777344 1713692610.5678
MEM 4062.550781 1713692610.6680
MEM 4063.324219 1713692610.7682
MEM 4064.355469 1713692610.8684
MEM 4065.128906 1713692610.9686
MEM 4066.160156 1713692611.0688
MEM 4066.675781 1713692611.1690
MEM 4067.707031 1713692611.2692
MEM 4068.480469 1713692611.3694
MEM 4069.253906 1713692611.4696
MEM 4070.542969 1713692611.5698
MEM 4071.058594 1713692611.6700
MEM 4072.089844 1713692611.7702
MEM 4072.863281 1713692611.8704
MEM 4073.636719 1713692611.9706
MEM 4074.925781 1713692612.0708
MEM 4075.441406 1713692612.1710
MEM 4076.472656 1713692612.2712
MEM 4076.988281 1713692612.3714
MEM 4078.019531 1713692612.4716
MEM 4079.050781 1713692612.5718
MEM 4079.566406 1713692612.6720
MEM 4080.597656 1713692612.7722
MEM 4081.371094 1713692612.8724
MEM 4082.402344 1713692612.9726
MEM 4083.175781 1713692613.0729
MEM 4083.949219 1713692613.1731
MEM 4084.980469 1713692613.2733
MEM 4085.496094 1713692613.3735
MEM 4086.527344 1713692613.4737
MEM 4087.558594 1713692613.5739
MEM 4088.332031 1713692613.6741
MEM 4089.363281 1713692613.7743
MEM 4089.878906 1713692613.8746
MEM 4090.910156 1713692613.9748
MEM 4091.683594 1713692614.0750
MEM 4092.457031 1713692614.1753
MEM 4093.746094 1713692614.2755
MEM 4094.261719 1713692614.3758
MEM 4095.292969 1713692614.4760
MEM 4095.808594 1713692614.5763
MEM 4096.839844 1713692614.6765
MEM 4097.871094 1713692614.7768
MEM 4098.386719 1713692614.8771
MEM 4099.417969 1713692614.9773
MEM 4100.191406 1713692615.0776
MEM 4100.964844 1713692615.1778
MEM 4101.996094 1713692615.2781
MEM 4102.769531 1713692615.3783
MEM 4103.800781 1713692615.4785
MEM 4104.316406 1713692615.5788
MEM 4105.347656 1713692615.6790
MEM 4106.121094 1713692615.7792
MEM 4107.667969 1713692615.8795
MEM 4108.183594 1713692615.9797
MEM 4109.214844 1713692616.0799
MEM 4109.730469 1713692616.1802
MEM 4110.761719 1713692616.2804
MEM 4111.792969 1713692616.3807
MEM 4112.308594 1713692616.4809
MEM 4113.339844 1713692616.5811
MEM 4114.113281 1713692616.6813
MEM 4114.886719 1713692616.7815
MEM 4115.917969 1713692616.8817
MEM 4116.433594 1713692616.9820
MEM 4117.722656 1713692617.0822
MEM 4118.238281 1713692617.1824
MEM 4119.269531 1713692617.2827
MEM 4120.042969 1713692617.3829
MEM 4120.816406 1713692617.4832
MEM 4121.847656 1713692617.5834
MEM 4122.363281 1713692617.6836
MEM 4123.394531 1713692617.7839
MEM 4124.167969 1713692617.8841
MEM 4124.941406 1713692617.9844
MEM 4125.972656 1713692618.0846
MEM 4126.746094 1713692618.1848
MEM 4127.519531 1713692618.2850
MEM 4128.292969 1713692618.3852
MEM 4129.324219 1713692618.4855
MEM 4130.355469 1713692618.5857
MEM 4130.871094 1713692618.6859
MEM 4131.902344 1713692618.7861
MEM 4132.675781 1713692618.8864
MEM 4133.449219 1713692618.9866
MEM 4134.480469 1713692619.0868
MEM 4134.996094 1713692619.1870
MEM 4136.027344 1713692619.2872
MEM 4137.058594 1713692619.3874
MEM 4137.832031 1713692619.4877
MEM 4138.863281 1713692619.5879
MEM 4139.378906 1713692619.6881
MEM 4140.410156 1713692619.7883
MEM 4141.183594 1713692619.8886
MEM 4141.957031 1713692619.9888
MEM 4142.988281 1713692620.0890
MEM 4143.761719 1713692620.1893
MEM 4144.792969 1713692620.2895
MEM 4145.308594 1713692620.3897
MEM 4146.339844 1713692620.4899
MEM 4147.371094 1713692620.5902
MEM 4147.886719 1713692620.6904
MEM 4148.917969 1713692620.7906
MEM 4149.691406 1713692620.8908
MEM 4150.464844 1713692620.9911
MEM 4151.496094 1713692621.0913
MEM 4152.269531 1713692621.1915
MEM 4153.300781 1713692621.2917
MEM 4153.816406 1713692621.3919
MEM 4154.847656 1713692621.4921
MEM 4155.878906 1713692621.5923
MEM 4156.394531 1713692621.6925
MEM 4157.425781 1713692621.7927
MEM 4158.199219 1713692621.8929
MEM 4159.230469 1713692621.9931
MEM 4160.003906 1713692622.0934
MEM 4160.777344 1713692622.1936
MEM 4161.808594 1713692622.2938
MEM 4162.324219 1713692622.3940
MEM 4163.355469 1713692622.4942
MEM 4164.128906 1713692622.5944
MEM 4165.160156 1713692622.6946
MEM 4166.191406 1713692622.7948
MEM 4166.707031 1713692622.8950
MEM 4167.738281 1713692622.9953
MEM 4168.511719 1713692623.0955
MEM 4169.285156 1713692623.1957
MEM 4170.574219 1713692623.2959
MEM 4171.605469 1713692623.3961
MEM 4172.121094 1713692623.4964
MEM 4173.152344 1713692623.5966
MEM 4173.925781 1713692623.6968
MEM 4174.699219 1713692623.7970
MEM 4175.730469 1713692623.8972
MEM 4176.246094 1713692623.9975
MEM 4177.277344 1713692624.0977
MEM 4178.308594 1713692624.1979
MEM 4178.824219 1713692624.2981
MEM 4180.113281 1713692624.3983
MEM 4180.628906 1713692624.4985
MEM 4181.660156 1713692624.5987
MEM 4182.433594 1713692624.6990
MEM 4183.207031 1713692624.7992
MEM 4184.238281 1713692624.8995
MEM 4184.753906 1713692624.9998
MEM 4185.785156 1713692625.1000
MEM 4186.558594 1713692625.2003
MEM 4187.332031 1713692625.3005
MEM 4188.621094 1713692625.4008
MEM 4189.136719 1713692625.5010
MEM 4190.167969 1713692625.6012
MEM 4190.683594 1713692625.7015
MEM 4191.714844 1713692625.8017
MEM 4192.746094 1713692625.9019
MEM 4193.261719 1713692626.0022
MEM 4194.292969 1713692626.1025
MEM 4194.808594 1713692626.2027
MEM 4195.839844 1713692626.3029
MEM 4196.871094 1713692626.4031
MEM 4197.386719 1713692626.5033
MEM 4198.675781 1713692626.6037
MEM 4199.191406 1713692626.7039
MEM 4200.222656 1713692626.8042
MEM 4201.253906 1713692626.9044
MEM 4201.769531 1713692627.0047
MEM 4202.800781 1713692627.1049
MEM 4203.574219 1713692627.2051
MEM 4204.347656 1713692627.3055
MEM 4205.378906 1713692627.4057
MEM 4205.894531 1713692627.5061
MEM 4206.925781 1713692627.6064
MEM 4207.699219 1713692627.7067
MEM 4208.730469 1713692627.8070
MEM 4209.503906 1713692627.9073
MEM 4210.277344 1713692628.0076
MEM 4211.308594 1713692628.1079
MEM 4211.824219 1713692628.2082
MEM 4212.855469 1713692628.3085
MEM 4213.886719 1713692628.4087
MEM 4214.402344 1713692628.5090
MEM 4215.691406 1713692628.6092
MEM 4216.207031 1713692628.7094
MEM 4217.238281 1713692628.8096
MEM 4217.753906 1713692628.9098
MEM 4218.785156 1713692629.0101
MEM 4219.816406 1713692629.1103
MEM 4220.332031 1713692629.2105
MEM 4221.363281 1713692629.3107
MEM 4222.394531 1713692629.4109
MEM 4223.167969 1713692629.5111
MEM 4224.199219 1713692629.6114
MEM 4224.714844 1713692629.7116
MEM 4225.746094 1713692629.8118
MEM 4226.519531 1713692629.9120
MEM 4227.292969 1713692630.0123
MEM 4228.324219 1713692630.1125
MEM 4229.097656 1713692630.2127
MEM 4230.128906 1713692630.3129
MEM 4230.902344 1713692630.4132
MEM 4231.675781 1713692630.5134
MEM 4232.707031 1713692630.6136
MEM 4233.480469 1713692630.7139
MEM 4234.769531 1713692630.8142
MEM 4235.285156 1713692630.9144
MEM 4236.316406 1713692631.0147
MEM 4237.347656 1713692631.1149
MEM 4237.863281 1713692631.2152
MEM 4238.894531 1713692631.3155
MEM 4239.667969 1713692631.4157
MEM 4240.699219 1713692631.5160
MEM 4241.730469 1713692631.6164
MEM 4242.246094 1713692631.7166
MEM 4243.277344 1713692631.8169
MEM 4244.050781 1713692631.9171
MEM 4244.824219 1713692632.0173
MEM 4245.855469 1713692632.1175
MEM 4246.628906 1713692632.2178
MEM 4247.660156 1713692632.3180
MEM 4248.433594 1713692632.4182
MEM 4249.207031 1713692632.5185
MEM 4250.238281 1713692632.6187
MEM 4251.011719 1713692632.7190
MEM 4251.785156 1713692632.8192
MEM 4252.816406 1713692632.9195
MEM 4253.589844 1713692633.0198
MEM 4254.621094 1713692633.1201
MEM 4255.136719 1713692633.2203
MEM 4256.167969 1713692633.3206
MEM 4257.199219 1713692633.4208
MEM 4257.714844 1713692633.5211
MEM 4258.746094 1713692633.6214
MEM 4259.519531 1713692633.7216
MEM 4260.292969 1713692633.8219
MEM 4261.324219 1713692633.9221
MEM 4262.097656 1713692634.0224
MEM 4263.128906 1713692634.1226
MEM 4264.160156 1713692634.2228
MEM 4265.191406 1713692634.3230
MEM 4265.964844 1713692634.4233
MEM 4266.996094 1713692634.5235
MEM 4267.511719 1713692634.6237
MEM 4268.800781 1713692634.7239
MEM 4269.574219 1713692634.8242
MEM 4270.347656 1713692634.9244
MEM 4271.636719 1713692635.0246
MEM 4272.152344 1713692635.1248
MEM 4273.183594 1713692635.2251
MEM 4273.957031 1713692635.3253
MEM 4274.988281 1713692635.4255
MEM 4276.277344 1713692635.5257
MEM 4276.792969 1713692635.6259
MEM 4277.824219 1713692635.7261
MEM 4278.597656 1713692635.8264
MEM 4279.886719 1713692635.9266
MEM 4280.917969 1713692636.0268
MEM 4281.691406 1713692636.1270
MEM 4282.464844 1713692636.2272
MEM 4283.496094 1713692636.3275
MEM 4284.011719 1713692636.4277
MEM 4285.042969 1713692636.5279
MEM 4286.074219 1713692636.6281
MEM 4286.589844 1713692636.7283
MEM 4287.621094 1713692636.8286
MEM 4288.394531 1713692636.9288
MEM 4289.167969 1713692637.0290
MEM 4289.425781 1713692637.1292
MEM 4290.457031 1713692637.2294
MEM 4291.230469 1713692637.3297
MEM 4292.003906 1713692637.4299
MEM 4292.777344 1713692637.5301
MEM 4293.550781 1713692637.6303
MEM 4294.582031 1713692637.7305
MEM 4295.097656 1713692637.8307
MEM 4296.128906 1713692637.9310
MEM 4296.644531 1713692638.0312
MEM 4297.675781 1713692638.1314
MEM 4298.191406 1713692638.2316
MEM 4299.222656 1713692638.3319
MEM 4299.996094 1713692638.4321
MEM 4300.769531 1713692638.5323
MEM 4301.800781 1713692638.6325
MEM 4302.316406 1713692638.7327
MEM 4303.347656 1713692638.8330
MEM 4303.863281 1713692638.9332
MEM 4304.894531 1713692639.0334
MEM 4305.410156 1713692639.1336
MEM 4306.441406 1713692639.2338
MEM 4307.214844 1713692639.3340
MEM 4307.988281 1713692639.4342
MEM 4309.019531 1713692639.5344
MEM 4309.792969 1713692639.6346
MEM 4310.824219 1713692639.7349
MEM 4311.597656 1713692639.8351
MEM 4312.628906 1713692639.9353
MEM 4313.144531 1713692640.0355
MEM 4314.175781 1713692640.1358
MEM 4314.949219 1713692640.2360
MEM 4315.980469 1713692640.3362
MEM 4316.753906 1713692640.4364
MEM 4317.527344 1713692640.5366
MEM 4318.558594 1713692640.6368
MEM 4319.074219 1713692640.7371
MEM 4320.363281 1713692640.8373
MEM 4320.878906 1713692640.9375
MEM 4321.910156 1713692641.0377
MEM 4322.425781 1713692641.1379
MEM 4323.457031 1713692641.2382
MEM 4324.488281 1713692641.3384
MEM 4325.003906 1713692641.4386
MEM 4326.292969 1713692641.5388
MEM 4326.808594 1713692641.6390
MEM 4328.097656 1713692641.7392
MEM 4329.128906 1713692641.8395
MEM 4329.644531 1713692641.9397
MEM 4330.675781 1713692642.0399
MEM 4331.707031 1713692642.1401
MEM 4332.222656 1713692642.2403
MEM 4333.511719 1713692642.3405
MEM 4334.027344 1713692642.4408
MEM 4335.058594 1713692642.5410
MEM 4335.832031 1713692642.6412
MEM 4336.863281 1713692642.7414
MEM 4337.636719 1713692642.8417
MEM 4338.410156 1713692642.9419
MEM 4339.441406 1713692643.0421
MEM 4339.957031 1713692643.1423
MEM 4341.246094 1713692643.2425
MEM 4341.761719 1713692643.3428
MEM 4342.792969 1713692643.4430
MEM 4343.308594 1713692643.5432
MEM 4344.339844 1713692643.6434
MEM 4345.113281 1713692643.7436
MEM 4346.144531 1713692643.8439
MEM 4346.917969 1713692643.9441
MEM 4347.691406 1713692644.0443
MEM 4348.722656 1713692644.1446
MEM 4349.238281 1713692644.2448
MEM 4350.269531 1713692644.3450
MEM 4350.785156 1713692644.4452
MEM 4352.074219 1713692644.5454
MEM 4352.589844 1713692644.6456
MEM 4353.621094 1713692644.7458
MEM 4354.136719 1713692644.8461
MEM 4355.167969 1713692644.9463
MEM 4355.941406 1713692645.0465
MEM 4356.714844 1713692645.1467
MEM 4357.746094 1713692645.2469
MEM 4358.261719 1713692645.3472
MEM 4359.292969 1713692645.4474
MEM 4359.808594 1713692645.5476
MEM 4361.355469 1713692645.6478
MEM 4361.871094 1713692645.7480
MEM 4362.902344 1713692645.8482
MEM 4363.417969 1713692645.9484
MEM 4364.449219 1713692646.0486
MEM 4365.222656 1713692646.1488
MEM 4365.996094 1713692646.2490
MEM 4367.027344 1713692646.3492
MEM 4367.542969 1713692646.4495
MEM 4368.574219 1713692646.5497
MEM 4369.089844 1713692646.6499
MEM 4370.121094 1713692646.7501
MEM 4370.636719 1713692646.8503
MEM 4371.667969 1713692646.9506
MEM 4372.441406 1713692647.0508
MEM 4373.730469 1713692647.1510
MEM 4374.246094 1713692647.2512
MEM 4375.277344 1713692647.3514
MEM 4376.050781 1713692647.4517
MEM 4376.824219 1713692647.5519
MEM 4378.113281 1713692647.6521
MEM 4378.628906 1713692647.7523
MEM 4379.660156 1713692647.8526
MEM 4380.175781 1713692647.9528
MEM 4381.207031 1713692648.0530
MEM 4381.980469 1713692648.1532
MEM 4383.011719 1713692648.2534
MEM 4383.785156 1713692648.3536
MEM 4384.558594 1713692648.4538
MEM 4385.589844 1713692648.5541
MEM 4386.105469 1713692648.6543
MEM 4387.394531 1713692648.7545
MEM 4387.910156 1713692648.8547
MEM 4389.199219 1713692648.9549
MEM 4389.972656 1713692649.0551
MEM 4391.003906 1713692649.1553
MEM 4391.519531 1713692649.2556
MEM 4392.808594 1713692649.3558
MEM 4393.324219 1713692649.4560
MEM 4394.355469 1713692649.5562
MEM 4394.871094 1713692649.6564
MEM 4395.902344 1713692649.7566
MEM 4396.417969 1713692649.8568
MEM 4397.449219 1713692649.9570
MEM 4398.222656 1713692650.0573
MEM 4398.996094 1713692650.1575
MEM 4400.027344 1713692650.2577
MEM 4400.542969 1713692650.3579
MEM 4402.089844 1713692650.4582
MEM 4402.347656 1713692650.5584
MEM 4403.636719 1713692650.6586
MEM 4404.152344 1713692650.7588
MEM 4405.183594 1713692650.8591
MEM 4405.957031 1713692650.9593
MEM 4406.988281 1713692651.0595
MEM 4407.761719 1713692651.1597
MEM 4408.535156 1713692651.2599
MEM 4409.824219 1713692651.3601
MEM 4410.082031 1713692651.4604
MEM 4411.371094 1713692651.5606
MEM 4411.886719 1713692651.6608
MEM 4412.917969 1713692651.7610
MEM 4413.691406 1713692651.8612
MEM 4414.464844 1713692651.9615
MEM 4415.496094 1713692652.0617
MEM 4416.269531 1713692652.1619
MEM 4417.558594 1713692652.2621
MEM 4418.074219 1713692652.3623
MEM 4419.105469 1713692652.4625
MEM 4419.621094 1713692652.5628
MEM 4420.652344 1713692652.6630
MEM 4421.425781 1713692652.7632
MEM 4422.457031 1713692652.8634
MEM 4423.230469 1713692652.9636
MEM 4424.003906 1713692653.0638
MEM 4425.035156 1713692653.1641
MEM 4425.550781 1713692653.2643
MEM 4426.582031 1713692653.3645
MEM 4427.355469 1713692653.4647
MEM 4428.128906 1713692653.5649
MEM 4428.902344 1713692653.6651
MEM 4429.933594 1713692653.7653
MEM 4430.707031 1713692653.8656
MEM 4431.480469 1713692653.9658
MEM 4432.511719 1713692654.0660
MEM 4433.027344 1713692654.1662
MEM 4434.058594 1713692654.2664
MEM 4434.832031 1713692654.3666
MEM 4435.605469 1713692654.4668
MEM 4436.378906 1713692654.5670
MEM 4437.410156 1713692654.6672
MEM 4438.183594 1713692654.7675
MEM 4438.957031 1713692654.8677
MEM 4439.988281 1713692654.9679
MEM 4440.503906 1713692655.0681
MEM 4441.535156 1713692655.1683
MEM 4442.050781 1713692655.2685
MEM 4443.082031 1713692655.3687
MEM 4444.113281 1713692655.4690
MEM 4444.886719 1713692655.5692
MEM 4445.917969 1713692655.6694
MEM 4446.433594 1713692655.7696
MEM 4447.722656 1713692655.8699
MEM 4448.238281 1713692655.9701
MEM 4449.269531 1713692656.0703
MEM 4449.785156 1713692656.1705
MEM 4450.816406 1713692656.2707
MEM 4451.589844 1713692656.3709
MEM 4452.363281 1713692656.4711
MEM 4453.394531 1713692656.5713
MEM 4453.910156 1713692656.6716
MEM 4454.941406 1713692656.7718
MEM 4455.457031 1713692656.8720
MEM 4456.488281 1713692656.9724
MEM 4457.261719 1713692657.0726
MEM 4458.035156 1713692657.1728
MEM 4459.066406 1713692657.2730
MEM 4459.582031 1713692657.3732
MEM 4460.871094 1713692657.4734
MEM 4461.386719 1713692657.5736
MEM 4462.417969 1713692657.6738
MEM 4462.933594 1713692657.7741
MEM 4463.964844 1713692657.8743
MEM 4464.480469 1713692657.9745
MEM 4465.511719 1713692658.0747
MEM 4466.027344 1713692658.1749
MEM 4467.058594 1713692658.2751
MEM 4467.832031 1713692658.3754
MEM 4468.605469 1713692658.4756
MEM 4469.636719 1713692658.5759
MEM 4470.152344 1713692658.6761
MEM 4471.183594 1713692658.7763
MEM 4471.699219 1713692658.8765
MEM 4472.988281 1713692658.9767
MEM 4473.503906 1713692659.0769
MEM 4474.535156 1713692659.1772
MEM 4475.050781 1713692659.2774
MEM 4476.082031 1713692659.3776
MEM 4476.597656 1713692659.4778
MEM 4477.628906 1713692659.5780
MEM 4478.144531 1713692659.6782
MEM 4478.917969 1713692659.7784
MEM 4479.691406 1713692659.8786
MEM 4480.464844 1713692659.9788
MEM 4481.496094 1713692660.0790
MEM 4482.011719 1713692660.1793
MEM 4483.042969 1713692660.2795
MEM 4483.558594 1713692660.3797
MEM 4484.847656 1713692660.4799
MEM 4485.363281 1713692660.5801
MEM 4486.394531 1713692660.6804
MEM 4486.910156 1713692660.7806
MEM 4487.941406 1713692660.8808
MEM 4488.457031 1713692660.9810
MEM 4489.488281 1713692661.0812
MEM 4490.261719 1713692661.1814
MEM 4491.035156 1713692661.2816
MEM 4491.808594 1713692661.3818
MEM 4492.582031 1713692661.4820
MEM 4493.613281 1713692661.5822
MEM 4494.128906 1713692661.6824
MEM 4495.160156 1713692661.7827
MEM 4495.675781 1713692661.8829
MEM 4496.707031 1713692661.9831
MEM 4497.222656 1713692662.0833
MEM 4498.253906 1713692662.1835
MEM 4499.285156 1713692662.2837
MEM 4499.800781 1713692662.3839
MEM 4500.832031 1713692662.4841
MEM 4501.347656 1713692662.5843
MEM 4502.378906 1713692662.6845
MEM 4502.894531 1713692662.7848
MEM 4503.667969 1713692662.8850
MEM 4504.441406 1713692662.9852
MEM 4505.214844 1713692663.0854
MEM 4506.246094 1713692663.1856
MEM 4506.761719 1713692663.2858
MEM 4507.792969 1713692663.3860
MEM 4508.308594 1713692663.4862
MEM 4509.339844 1713692663.5865
MEM 4509.855469 1713692663.6867
MEM 4510.886719 1713692663.7869
MEM 4511.402344 1713692663.8871
MEM 4512.433594 1713692663.9873
MEM 4512.949219 1713692664.0876
MEM 4513.980469 1713692664.1878
MEM 4514.753906 1713692664.2880
MEM 4515.527344 1713692664.3882
MEM 4516.300781 1713692664.4884
MEM 4517.074219 1713692664.5886
MEM 4517.847656 1713692664.6888
MEM 4518.621094 1713692664.7891
MEM 4519.652344 1713692664.8893
MEM 4520.167969 1713692664.9895
MEM 4521.199219 1713692665.0897
MEM 4521.714844 1713692665.1899
MEM 4522.746094 1713692665.2902
MEM 4523.261719 1713692665.3904
MEM 4524.292969 1713692665.4906
MEM 4524.808594 1713692665.5908
MEM 4525.839844 1713692665.6910
MEM 4526.355469 1713692665.7913
MEM 4527.386719 1713692665.8915
MEM 4528.160156 1713692665.9917
MEM 4528.933594 1713692666.0919
MEM 4529.707031 1713692666.1921
MEM 4530.222656 1713692666.2923
MEM 4531.253906 1713692666.3926
MEM 4531.769531 1713692666.4928
MEM 4532.800781 1713692666.5930
MEM 4533.316406 1713692666.6932
MEM 4534.347656 1713692666.7934
MEM 4534.863281 1713692666.8937
MEM 4535.894531 1713692666.9939
MEM 4536.410156 1713692667.0941
MEM 4537.441406 1713692667.1943
MEM 4538.214844 1713692667.2945
MEM 4538.988281 1713692667.3948
MEM 4539.761719 1713692667.4950
MEM 4540.535156 1713692667.5952
MEM 4541.308594 1713692667.6954
MEM 4542.082031 1713692667.7956
MEM 4543.113281 1713692667.8958
MEM 4543.371094 1713692667.9960
MEM 4544.660156 1713692668.0963
MEM 4544.917969 1713692668.1965
MEM 4546.207031 1713692668.2967
MEM 4546.464844 1713692668.3969
MEM 4547.496094 1713692668.4971
MEM 4548.011719 1713692668.5974
MEM 4549.042969 1713692668.6976
MEM 4549.558594 1713692668.7978
MEM 4550.589844 1713692668.8980
MEM 4551.105469 1713692668.9982
MEM 4552.136719 1713692669.0985
MEM 4552.652344 1713692669.1987
MEM 4553.683594 1713692669.2989
MEM 4554.457031 1713692669.3991
MEM 4554.972656 1713692669.4994
MEM 4556.003906 1713692669.5996
MEM 4556.519531 1713692669.6998
MEM 4557.808594 1713692669.8000
MEM 4558.066406 1713692669.9002
MEM 4559.355469 1713692670.0004
MEM 4559.613281 1713692670.1006
MEM 4560.902344 1713692670.2008
MEM 4561.417969 1713692670.3010
MEM 4562.191406 1713692670.4013
MEM 4562.964844 1713692670.5015
MEM 4563.738281 1713692670.6017
MEM 4564.511719 1713692670.7019
MEM 4565.285156 1713692670.8021
MEM 4566.316406 1713692670.9023
MEM 4566.832031 1713692671.0025
MEM 4567.863281 1713692671.1027
MEM 4568.378906 1713692671.2029
MEM 4569.410156 1713692671.3031
MEM 4569.925781 1713692671.4033
MEM 4570.957031 1713692671.5035
MEM 4571.472656 1713692671.6037
MEM 4572.246094 1713692671.7040
MEM 4572.761719 1713692671.8042
MEM 4573.792969 1713692671.9044
MEM 4574.566406 1713692672.0046
MEM 4575.339844 1713692672.1048
MEM 4576.113281 1713692672.2050
MEM 4576.886719 1713692672.3052
MEM 4577.917969 1713692672.4054
MEM 4578.433594 1713692672.5057
MEM 4579.464844 1713692672.6059
MEM 4579.722656 1713692672.7061
MEM 4580.753906 1713692672.8063
MEM 4581.269531 1713692672.9065
MEM 4582.300781 1713692673.0068
MEM 4582.816406 1713692673.1070
MEM 4583.847656 1713692673.2072
MEM 4584.621094 1713692673.3074
MEM 4585.394531 1713692673.4076
MEM 4586.167969 1713692673.5078
MEM 4586.683594 1713692673.6080
MEM 4587.972656 1713692673.7082
MEM 4588.230469 1713692673.8084
MEM 4589.261719 1713692673.9086
MEM 4589.777344 1713692674.0089
MEM 4590.808594 1713692674.1091
MEM 4591.324219 1713692674.2093
MEM 4592.355469 1713692674.3095
MEM 4593.128906 1713692674.4097
MEM 4593.902344 1713692674.5099
MEM 4594.933594 1713692674.6101
MEM 4595.191406 1713692674.7103
MEM 4596.222656 1713692674.8105
MEM 4596.738281 1713692674.9108
MEM 4597.769531 1713692675.0110
MEM 4598.285156 1713692675.1112
MEM 4599.316406 1713692675.2114
MEM 4599.832031 1713692675.3116
MEM 4600.863281 1713692675.4118
MEM 4601.378906 1713692675.5121
MEM 4602.152344 1713692675.6123
MEM 4602.925781 1713692675.7125
MEM 4603.699219 1713692675.8127
MEM 4604.472656 1713692675.9130
MEM 4605.246094 1713692676.0132
MEM 4606.019531 1713692676.1134
MEM 4606.792969 1713692676.2136
MEM 4607.566406 1713692676.3138
MEM 4608.339844 1713692676.4140
MEM 4609.371094 1713692676.5143
MEM 4609.628906 1713692676.6145
MEM 4610.660156 1713692676.7147
MEM 4611.175781 1713692676.8149
MEM 4612.207031 1713692676.9151
MEM 4612.722656 1713692677.0153
MEM 4613.753906 1713692677.1155
MEM 4614.269531 1713692677.2157
MEM 4615.300781 1713692677.3159
MEM 4615.816406 1713692677.4161
MEM 4616.589844 1713692677.5164
MEM 4617.621094 1713692677.6166
MEM 4618.136719 1713692677.7168
MEM 4619.167969 1713692677.8170
MEM 4619.683594 1713692677.9172
MEM 4620.714844 1713692678.0174
MEM 4621.230469 1713692678.1177
MEM 4622.261719 1713692678.2179
MEM 4622.777344 1713692678.3181
MEM 4623.550781 1713692678.4183
MEM 4624.324219 1713692678.5185
MEM 4625.097656 1713692678.6187
MEM 4625.871094 1713692678.7189
MEM 4626.644531 1713692678.8191
MEM 4627.675781 1713692678.9193
MEM 4628.191406 1713692679.0196
MEM 4629.222656 1713692679.1198
MEM 4629.738281 1713692679.2200
MEM 4630.769531 1713692679.3202
MEM 4631.285156 1713692679.4204
MEM 4632.058594 1713692679.5206
MEM 4632.832031 1713692679.6208
MEM 4633.605469 1713692679.7211
MEM 4634.378906 1713692679.8213
MEM 4635.152344 1713692679.9216
MEM 4636.183594 1713692680.0218
MEM 4636.699219 1713692680.1220
MEM 4637.730469 1713692680.2223
MEM 4638.246094 1713692680.3225
MEM 4639.277344 1713692680.4227
MEM 4639.792969 1713692680.5229
MEM 4640.566406 1713692680.6231
MEM 4641.339844 1713692680.7234
MEM 4642.371094 1713692680.8236
MEM 4643.144531 1713692680.9238
MEM 4643.917969 1713692681.0240
MEM 4644.691406 1713692681.1242
MEM 4645.722656 1713692681.2244
MEM 4646.238281 1713692681.3246
MEM 4647.269531 1713692681.4249
MEM 4647.785156 1713692681.5251
MEM 4648.558594 1713692681.6253
MEM 4649.074219 1713692681.7255
MEM 4650.105469 1713692681.8257
MEM 4650.878906 1713692681.9259
MEM 4651.652344 1713692682.0261
MEM 4652.167969 1713692682.1264
MEM 4653.199219 1713692682.2266
MEM 4653.972656 1713692682.3268
MEM 4654.488281 1713692682.4270
MEM 4655.519531 1713692682.5272
MEM 4656.035156 1713692682.6274
MEM 4657.066406 1713692682.7276
MEM 4657.582031 1713692682.8278
MEM 4658.613281 1713692682.9280
MEM 4659.128906 1713692683.0282
MEM 4660.160156 1713692683.1284
MEM 4660.675781 1713692683.2286
MEM 4661.449219 1713692683.3288
MEM 4662.222656 1713692683.4291
MEM 4662.996094 1713692683.5293
MEM 4663.769531 1713692683.6295
MEM 4664.542969 1713692683.7297
MEM 4665.574219 1713692683.8299
MEM 4666.089844 1713692683.9301
MEM 4667.121094 1713692684.0303
MEM 4667.378906 1713692684.1306
MEM 4668.410156 1713692684.2308
MEM 4668.925781 1713692684.3310
MEM 4669.957031 1713692684.4312
MEM 4670.472656 1713692684.5314
MEM 4671.503906 1713692684.6316
MEM 4672.277344 1713692684.7318
MEM 4673.050781 1713692684.8320
MEM 4674.082031 1713692684.9322
MEM 4674.339844 1713692685.0324
MEM 4675.628906 1713692685.1326
MEM 4675.886719 1713692685.2328
MEM 4676.917969 1713692685.3330
MEM 4677.433594 1713692685.4332
MEM 4678.464844 1713692685.5335
MEM 4679.238281 1713692685.6337
MEM 4680.527344 1713692685.7339
MEM 4681.042969 1713692685.8341
MEM 4682.074219 1713692685.9343
MEM 4682.589844 1713692686.0345
MEM 4683.621094 1713692686.1347
MEM 4684.136719 1713692686.2349
MEM 4684.910156 1713692686.3351
MEM 4685.941406 1713692686.4354
MEM 4686.457031 1713692686.5356
MEM 4687.488281 1713692686.6358
MEM 4688.003906 1713692686.7360
MEM 4689.035156 1713692686.8362
MEM 4689.550781 1713692686.9364
MEM 4690.582031 1713692687.0367
MEM 4691.355469 1713692687.1369
MEM 4692.128906 1713692687.2371
MEM 4692.902344 1713692687.3373
MEM 4693.675781 1713692687.4376
MEM 4694.707031 1713692687.5378
MEM 4694.964844 1713692687.6380
MEM 4695.996094 1713692687.7382
MEM 4696.511719 1713692687.8384
MEM 4697.542969 1713692687.9387
MEM 4698.316406 1713692688.0389
