CMDLINE /root/miniforge3/envs/3.12.0/bin/python3 minhash.py
MEM 149.160156 1713688726.3518
MEM 149.160156 1713688726.4520
MEM 149.160156 1713688726.5523
MEM 149.160156 1713688726.6525
MEM 149.160156 1713688726.7527
MEM 149.160156 1713688726.8530
MEM 149.160156 1713688726.9532
MEM 149.160156 1713688727.0535
MEM 149.160156 1713688727.1538
MEM 149.160156 1713688727.2541
MEM 149.160156 1713688727.3544
MEM 149.160156 1713688727.4546
MEM 149.160156 1713688727.5548
MEM 149.160156 1713688727.6551
MEM 149.160156 1713688727.7553
MEM 149.160156 1713688727.8555
MEM 149.160156 1713688727.9557
MEM 149.160156 1713688728.0560
MEM 149.160156 1713688728.1562
MEM 149.160156 1713688728.2564
MEM 149.160156 1713688728.3566
MEM 149.160156 1713688728.4568
MEM 149.160156 1713688728.5570
MEM 149.160156 1713688728.6573
MEM 149.160156 1713688728.7575
MEM 149.160156 1713688728.8578
MEM 149.160156 1713688728.9580
MEM 149.160156 1713688729.0583
MEM 149.160156 1713688729.1586
MEM 149.160156 1713688729.2588
MEM 149.160156 1713688729.3591
MEM 149.160156 1713688729.4593
MEM 149.160156 1713688729.5595
MEM 149.160156 1713688729.6598
MEM 149.160156 1713688729.7600
MEM 149.160156 1713688729.8602
MEM 149.160156 1713688729.9604
MEM 149.160156 1713688730.0606
MEM 149.160156 1713688730.1608
MEM 149.160156 1713688730.2611
MEM 149.160156 1713688730.3613
MEM 149.160156 1713688730.4615
MEM 149.160156 1713688730.5618
MEM 149.160156 1713688730.6620
MEM 149.160156 1713688730.7622
MEM 149.160156 1713688730.8625
MEM 149.160156 1713688730.9628
MEM 149.160156 1713688731.0630
MEM 149.160156 1713688731.1632
MEM 149.160156 1713688731.2635
MEM 149.160156 1713688731.3638
MEM 149.160156 1713688731.4640
MEM 149.160156 1713688731.5643
MEM 149.160156 1713688731.6645
MEM 149.160156 1713688731.7647
MEM 149.160156 1713688731.8650
MEM 149.160156 1713688731.9652
MEM 149.160156 1713688732.0654
MEM 149.160156 1713688732.1656
MEM 149.160156 1713688732.2659
MEM 149.160156 1713688732.3661
MEM 149.160156 1713688732.4663
MEM 149.160156 1713688732.5665
MEM 149.160156 1713688732.6668
MEM 149.160156 1713688732.7670
MEM 149.160156 1713688732.8672
MEM 149.160156 1713688732.9674
MEM 149.160156 1713688733.0676
MEM 149.160156 1713688733.1679
MEM 149.160156 1713688733.2681
MEM 149.160156 1713688733.3683
MEM 149.160156 1713688733.4685
MEM 149.160156 1713688733.5688
MEM 149.160156 1713688733.6690
MEM 149.160156 1713688733.7692
MEM 149.160156 1713688733.8694
MEM 149.160156 1713688733.9696
MEM 149.160156 1713688734.0699
MEM 149.160156 1713688734.1701
MEM 149.160156 1713688734.2703
MEM 149.160156 1713688734.3705
MEM 149.160156 1713688734.4707
MEM 149.160156 1713688734.5710
MEM 149.160156 1713688734.6712
MEM 149.160156 1713688734.7714
MEM 149.160156 1713688734.8716
MEM 149.160156 1713688734.9718
MEM 149.160156 1713688735.0721
MEM 149.160156 1713688735.1723
MEM 149.160156 1713688735.2725
MEM 149.160156 1713688735.3727
MEM 149.160156 1713688735.4730
MEM 149.160156 1713688735.5732
MEM 149.160156 1713688735.6734
MEM 149.160156 1713688735.7737
MEM 149.160156 1713688735.8739
MEM 149.160156 1713688735.9741
MEM 149.160156 1713688736.0743
MEM 149.160156 1713688736.1745
MEM 149.160156 1713688736.2747
MEM 149.160156 1713688736.3750
MEM 149.160156 1713688736.4752
MEM 149.160156 1713688736.5754
MEM 149.160156 1713688736.6756
MEM 149.160156 1713688736.7759
MEM 149.160156 1713688736.8761
MEM 149.160156 1713688736.9763
MEM 149.160156 1713688737.0766
MEM 149.160156 1713688737.1768
MEM 149.160156 1713688737.2770
MEM 149.160156 1713688737.3772
MEM 149.160156 1713688737.4775
MEM 149.160156 1713688737.5777
MEM 149.160156 1713688737.6779
MEM 149.160156 1713688737.7782
MEM 149.160156 1713688737.8784
MEM 149.160156 1713688737.9786
MEM 149.160156 1713688738.0788
MEM 149.160156 1713688738.1791
MEM 149.160156 1713688738.2793
MEM 149.160156 1713688738.3795
MEM 149.160156 1713688738.4798
MEM 149.160156 1713688738.5800
MEM 149.160156 1713688738.6802
MEM 149.160156 1713688738.7806
MEM 149.160156 1713688738.8808
MEM 149.160156 1713688738.9810
MEM 149.160156 1713688739.0813
MEM 149.160156 1713688739.1815
MEM 149.160156 1713688739.2817
MEM 149.160156 1713688739.3819
MEM 149.160156 1713688739.4821
MEM 149.160156 1713688739.5823
MEM 149.160156 1713688739.6826
MEM 149.160156 1713688739.7828
MEM 149.160156 1713688739.8830
MEM 149.160156 1713688739.9832
MEM 149.160156 1713688740.0835
MEM 149.160156 1713688740.1837
MEM 149.160156 1713688740.2839
MEM 149.160156 1713688740.3842
MEM 149.160156 1713688740.4844
MEM 149.160156 1713688740.5846
MEM 149.160156 1713688740.6848
MEM 149.160156 1713688740.7850
MEM 149.160156 1713688740.8852
MEM 149.160156 1713688740.9855
MEM 149.160156 1713688741.0857
MEM 149.160156 1713688741.1859
MEM 149.160156 1713688741.2861
MEM 149.160156 1713688741.3863
MEM 149.160156 1713688741.4866
MEM 149.160156 1713688741.5868
MEM 149.160156 1713688741.6870
MEM 149.160156 1713688741.7873
MEM 149.160156 1713688741.8875
MEM 149.160156 1713688741.9877
MEM 149.160156 1713688742.0880
MEM 149.160156 1713688742.1882
MEM 149.160156 1713688742.2884
MEM 149.160156 1713688742.3886
MEM 149.160156 1713688742.4889
MEM 149.160156 1713688742.5891
MEM 149.160156 1713688742.6893
MEM 149.160156 1713688742.7896
MEM 149.160156 1713688742.8898
MEM 149.160156 1713688742.9900
MEM 149.160156 1713688743.0902
MEM 149.160156 1713688743.1904
MEM 149.160156 1713688743.2907
MEM 149.160156 1713688743.3909
MEM 149.160156 1713688743.4911
MEM 149.160156 1713688743.5913
MEM 149.160156 1713688743.6915
MEM 149.160156 1713688743.7917
MEM 149.160156 1713688743.8919
MEM 149.160156 1713688743.9922
MEM 149.160156 1713688744.0924
MEM 149.160156 1713688744.1926
MEM 149.160156 1713688744.2928
MEM 149.160156 1713688744.3930
MEM 149.160156 1713688744.4933
MEM 149.160156 1713688744.5935
MEM 149.160156 1713688744.6936
MEM 149.160156 1713688744.7938
MEM 149.160156 1713688744.8940
MEM 149.160156 1713688744.9943
MEM 149.160156 1713688745.0945
MEM 149.160156 1713688745.1947
MEM 149.160156 1713688745.2949
MEM 149.160156 1713688745.3951
MEM 149.160156 1713688745.4953
MEM 149.160156 1713688745.5956
MEM 149.160156 1713688745.6958
MEM 149.160156 1713688745.7960
MEM 149.160156 1713688745.8962
MEM 149.160156 1713688745.9964
MEM 149.160156 1713688746.0966
MEM 149.160156 1713688746.1969
MEM 149.160156 1713688746.2971
MEM 149.160156 1713688746.3973
MEM 149.160156 1713688746.4975
MEM 149.160156 1713688746.5977
MEM 149.160156 1713688746.6979
MEM 149.160156 1713688746.7982
MEM 149.160156 1713688746.8984
MEM 149.160156 1713688746.9992
MEM 149.160156 1713688747.0995
MEM 149.160156 1713688747.1997
MEM 149.160156 1713688747.2999
MEM 149.160156 1713688747.4001
MEM 149.160156 1713688747.5003
MEM 149.160156 1713688747.6006
MEM 149.160156 1713688747.7008
MEM 149.160156 1713688747.8010
MEM 149.160156 1713688747.9012
MEM 149.160156 1713688748.0014
MEM 149.160156 1713688748.1016
MEM 149.160156 1713688748.2019
MEM 149.160156 1713688748.3021
MEM 149.160156 1713688748.4023
MEM 149.160156 1713688748.5025
MEM 149.160156 1713688748.6027
MEM 149.160156 1713688748.7030
MEM 149.160156 1713688748.8032
MEM 149.160156 1713688748.9034
MEM 149.160156 1713688749.0036
MEM 149.160156 1713688749.1038
MEM 149.160156 1713688749.2041
MEM 149.160156 1713688749.3043
MEM 149.160156 1713688749.4045
MEM 149.160156 1713688749.5048
MEM 149.160156 1713688749.6050
MEM 149.160156 1713688749.7052
